,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value
231,"Personal, Food and Miscellaneous Services","Automatic Bar Controls, Inc.*",Senior Loan,L + 5.75,7.25,03/2016,917,909,0.2,917
232,"Personal, Food and Miscellaneous Services",Brasa (Holdings) Inc.*,Senior Loan,L + 6.25,7.50,07/2019,5088,4955,0.8,5088
233,"Personal, Food and Miscellaneous Services",Focus Brands Inc.,Second Lien,L + 9.00,10.25,08/2018,11195,11070,1.9,11390
234,"Personal, Food and Miscellaneous Services","National Veterinary Associates, Inc.",Senior Loan,L + 5.00,6.25,12/2017,621,608,0.1,621
235,"Personal, Food and Miscellaneous Services","National Veterinary Associates, Inc.  (4)",Senior Loan,L + 5.00,(5),12/2017,0,(1,0,0
236,"Personal, Food and Miscellaneous Services","National Veterinary Associates, Inc.",Senior Loan,L + 5.00,6.25,12/2017,6037,5990,1.0,6037
237,"Personal, Food and Miscellaneous Services","PMI Holdings, Inc.",Senior Loan,L + 4.75,5.75,06/2017,72,69,0,72
238,"Personal, Food and Miscellaneous Services","PMI Holdings, Inc.",Senior Loan,L + 4.75,5.75,06/2017,2642,2621,0.4,2642
239,"Personal, Food and Miscellaneous Services",Vetcor Merger Sub LLC  (4),Senior Loan,L + 6.50,(5),12/2017,0,(23,0,0
240,"Personal, Food and Miscellaneous Services",Vetcor Merger Sub LLC,Senior Loan,L + 6.50,7.75,12/2017,286,279,0,286
241,"Personal, Food and Miscellaneous Services",Vetcor Merger Sub LLC*,Senior Loan,L + 6.50,7.75,12/2017,5960,5900,1.0,5960
242,Personal Transportation,Personal Transportation,Senior Loan,,,,,,,
243,Personal Transportation,PODS Funding Corp. II,Subordinated Debt,No Value,21.00,11/2017,702,702,0.1,702
244,Personal Transportation,PODS Funding Corp. II,Subordinated Debt,No Value,21.00,11/2017,3400,3400,0.6,3400
245,Personal Transportation,PODS Funding Corp. II,Subordinated Debt,No Value,10.50 cash/5.00 PIK,05/2017,456,451,0.1,456
246,Personal Transportation,PODS Funding Corp. II,Subordinated Debt,No Value,10.50 cash/5.00 PIK,05/2017,2139,2097,0.4,2139
247,Personal Transportation,PODS Funding Corp. II,Senior Loan,L + 6.00,7.25,11/2016,724,709,0.1,724
248,Personal Transportation,PODS Funding Corp. II*,Senior Loan,L + 6.00,7.25,11/2016,6383,6254,1.1,6383
249,Printing and Publishing,Printing and Publishing,Senior Loan,,,,,,,
250,Printing and Publishing,"Digital Technology International, LLC.",One Stop,P + 6.00,9.25,09/2016,928,922,0.2,928
251,Printing and Publishing,"Digital Technology International, LLC.",One Stop,L + 7.25,8.75,09/2016,6235,6153,1.0,6235
252,Printing and Publishing,"Market Track, LLC  (4)",Senior Loan,L + 6.11,(5),08/2018,0,(5,0,0
253,Printing and Publishing,"Market Track, LLC*",Senior Loan,L + 6.11,7.36,08/2018,3122,3082,0.5,3122
254,Printing and Publishing,"Market Track, LLC  (4)",Senior Loan,L + 7.65,(5),08/2018,0,(4,0,0
255,Retail Stores,Retail Stores,Senior Loan,,,,,,,
256,Retail Stores,"Barcelona Restaurants, LLC  (4)(6)",One Stop,L + 8.25,(5),03/2017,0,(4,0,0
257,Retail Stores,"Barcelona Restaurants, LLC*  (6)",One Stop,L + 8.25,9.50,03/2017,5720,5632,1.0,5720
258,Retail Stores,"Benihana, Inc.  (4)",One Stop,L + 8.00,(5),08/2017,0,(30,0,0
259,Retail Stores,"Benihana, Inc.*",One Stop,L + 8.00,9.25,02/2018,13389,13090,2.2,13389
260,Retail Stores,"Boot Barn, Inc.*",One Stop,L + 5.75,7.00,05/2019,24738,24372,4.1,24491
261,Retail Stores,"Capital Vision Services, LLC  (4)",One Stop,L + 7.25,(5),12/2017,0,(17,0,0
262,Retail Stores,"Capital Vision Services, LLC",One Stop,P + 6.25,9.50,12/2017,95,82,0,95
263,Retail Stores,"Capital Vision Services, LLC*",One Stop,L + 7.25,8.50,12/2017,13392,13214,2.2,13392
264,Retail Stores,"DTLR, Inc.*",One Stop,L + 8.00,11.00,12/2015,16973,16824,2.8,16973
265,Retail Stores,"Floor & Decor Outlets of America, Inc.*",One Stop,L + 6.50,7.75,05/2019,11386,11247,1.9,11244
266,Retail Stores,"Marshall Retail Group, LLC, The  (4)",Senior Loan,L + 6.50,(5),10/2016,0,(12,0,0
267,Retail Stores,"Marshall Retail Group, LLC, The*",Senior Loan,L + 6.50,8.00,10/2016,9754,9617,1.6,9754
268,Retail Stores,"Paper Source, Inc.  (4)",One Stop,L + 6.25,(5),04/2018,0,(11,0,(10
269,Retail Stores,"Paper Source, Inc.*",One Stop,L + 6.25,7.50,04/2018,12119,12017,2.0,12029
270,Retail Stores,"Restaurant Holding Company, LLC",Senior Loan,L + 7.50,9.00,02/2017,9313,9177,1.6,9452
271,Retail Stores,"Rubio's Restaurants, Inc.*",One Stop,L + 7.25,8.75 cash/0.25 PIK,06/2015,7879,7811,1.3,7879
272,Retail Stores,"Sneaker Villa, Inc.  (4)",One Stop,L + 8.50,(5),12/2017,0,(8,0,0
273,Retail Stores,"Sneaker Villa, Inc.",One Stop,P + 8.25,11.50,12/2017,1002,986,0.2,1002
274,Retail Stores,"Sneaker Villa, Inc.",One Stop,L + 8.50,10.00,12/2017,4578,4475,0.8,4578
275,Retail Stores,Specialty Catalog Corp.  (4),One Stop,L + 6.00,(5),07/2017,0,(7,0,0
276,Retail Stores,Specialty Catalog Corp.,One Stop,L + 6.00,7.50,07/2017,5239,5182,0.9,5239
277,Retail Stores,Vision Source L.P.  (4),One Stop,L + 6.75,(5),04/2016,0,(7,0,0
278,Retail Stores,Vision Source L.P.*,One Stop,L + 6.75,8.00,04/2016,12298,12156,2.0,12298
279,Telecommunications,Telecommunications,One Stop,,,,,,,
280,Telecommunications,Hosting.com Inc.  (4),Senior Loan,L + 4.50,(5),10/2016,0,(1,0,0
281,Telecommunications,Hosting.com Inc.*,Senior Loan,L + 4.50,5.75,10/2016,817,809,0.1,817
282,Telecommunications,"NameMedia, Inc.",Senior Loan,L + 6.00,(5),11/2014,0,0,0,0
283,Telecommunications,"NameMedia, Inc.",Senior Loan,L + 6.00,7.50,11/2014,1290,1279,0.2,1290
284,Utilities,Utilities,Senior Loan,,,,,,,
285,Utilities,"PowerPlan Consultants, Inc.  (4)",Senior Loan,L + 5.25,(5),03/2017,0,(1,0,0
286,Utilities,"PowerPlan Consultants, Inc.*",Senior Loan,L + 5.25,6.75,03/2018,4291,4240,0.7,4291
287,Equity investments,Equity investments,Senior Loan,,,,,,,
288,Aerospace and Defense,Aerospace and Defense,Senior Loan,,,,,,,
289,Aerospace and Defense,"Tresys Technology Holdings, Inc.",Common stock,No Value,No Value,No Value,295,295,0,231
290,Aerospace and Defense,Whitcraft LLC,Common stock,No Value,No Value,No Value,1,670,0.1,677
291,Aerospace and Defense,Whitcraft LLC,Warrant,No Value,No Value,No Value,0,0,0,132
292,Automobile,Automobile,Warrant,,,,,,,
293,Automobile,"ABRA, Inc",LLC interest,No Value,No Value,No Value,208,1471,0.4,2324
294,Automobile,"Express Oil Change, LLC",LLC interest,No Value,No Value,No Value,77,81,0,81
295,Automobile,"K&N Engineering, Inc.",Common stock,No Value,No Value,No Value,0,4,0,16
296,Automobile,"K&N Engineering, Inc.",Preferred stock A,No Value,No Value,No Value,0,26,0,40
297,Automobile,"K&N Engineering,  Inc.",Preferred stock B,No Value,No Value,No Value,0,0,0,2
298,Banking,Banking,Preferred stock B,,,,,,,
299,Banking,Prommis Solutions Inc.*,Preferred LLC interest,No Value,No Value,No Value,1,472,0,0
300,"Beverage, Food and Tobacco","Beverage, Food and Tobacco",Preferred LLC interest,,,,,,,
301,"Beverage, Food and Tobacco","Atkins Nutritionals, Inc.",LLC interest,No Value,No Value,No Value,57,746,0.1,757
302,"Beverage, Food and Tobacco","First Watch Restaurants, Inc.",Common stock,No Value,No Value,No Value,7,691,0.1,746
303,"Beverage, Food and Tobacco","Goode Seed Co-Invest, LLC",LLC units,No Value,No Value,No Value,356,356,0.1,356
304,"Beverage, Food and Tobacco",Julio & Sons Company,LLC interest,No Value,No Value,No Value,521,521,0.1,619
305,"Beverage, Food and Tobacco","Northern Brewer, LLC",LLC interest,No Value,No Value,No Value,142,315,0.1,315
306,"Beverage, Food and Tobacco","Richelieu Foods, Inc.",LP interest,No Value,No Value,No Value,220,220,0,193
307,"Containers, Packaging  and Glass","Containers, Packaging  and Glass",LP interest,,,,,,,
308,"Containers, Packaging  and Glass","Packaging Coordinators,  Inc.",LLC interest,No Value,No Value,No Value,48,2476,0.4,2476
309,Diversified Conglomerate  Manufacturing,Diversified Conglomerate  Manufacturing,LLC interest,,,,,,,
310,Diversified Conglomerate  Manufacturing,"Oasis Outsourcing Holdings, Inc.",LLC interest,No Value,No Value,No Value,1088,1088,0.3,2085
311,Diversified Conglomerate  Manufacturing,"Sunless Merger Sub, Inc.",Preferred stock,No Value,No Value,No Value,0,148,0,46
312,Diversified Conglomerate  Manufacturing,"TIDI Products, LLC",LLC interest,No Value,No Value,No Value,315,315,0.1,368
313,Diversified Conglomerate  Service,Diversified Conglomerate  Service,LLC interest,,,,,,,
314,Diversified Conglomerate  Service,"Document Technologies, LLC",LLC interest,No Value,No Value,No Value,24,490,0.1,590
315,Diversified Conglomerate  Service,"Marathon Data Operating Co., LLC",Common stock,No Value,No Value,No Value,1,264,0,264
316,Diversified Conglomerate  Service,"Marathon Data Operating Co., LLC",Preferred stock,No Value,No Value,No Value,1,264,0,264
317,Diversified Conglomerate  Service,"Navex Global, Inc.",LP interest,No Value,No Value,No Value,0,666,0.1,693
318,Diversified Conglomerate  Service,"PC Helps Support, LLC",Common stock,No Value,No Value,No Value,1,7,0,7
319,Diversified Conglomerate  Service,"PC Helps Support, LLC",Preferred stock,No Value,No Value,No Value,0,61,0,61
320,Diversified Conglomerate  Service,"Secure-24, LLC",LLC Units,No Value,No Value,No Value,253,253,0,253
321,Grocery,Grocery,LLC Units,,,,,,,
322,Grocery,"MyWebGrocer, Inc.",LLC units,No Value,No Value,No Value,1269,1269,0.2,1269
323,"Healthcare, Education  and Childcare","Healthcare, Education  and Childcare",LLC units,,,,,,,
324,"Healthcare, Education  and Childcare","Advanced Pain Management Holdings, Inc.",Common stock,No Value,No Value,No Value,67,67,0.1,579
325,"Healthcare, Education  and Childcare","Advanced Pain Management Holdings, Inc.",Preferred stock,No Value,No Value,No Value,13,829,0.1,849
326,"Healthcare, Education  and Childcare","Avatar International, LLC",LP interest,No Value,No Value,No Value,1,695,0.1,643
327,"Healthcare, Education  and Childcare","Dialysis Newco, Inc.",LLC interest,No Value,No Value,No Value,871,871,0.2,1246
328,"Healthcare, Education  and Childcare","Encore Rehabilitation Services, LLC",LLC interest,No Value,No Value,No Value,270,270,0.1,329
329,"Healthcare, Education  and Childcare","G & H Wire Company, Inc.",LP interest,No Value,No Value,No Value,0,102,0,102
330,"Healthcare, Education  and Childcare","Hospitalists Management Group, LLC",Common stock,No Value,No Value,No Value,0,38,0,13
331,"Healthcare, Education  and Childcare","IntegraMed America, Inc.",Common stock,No Value,No Value,No Value,1,514,0.1,607
332,"Healthcare, Education  and Childcare",National Healing Corporation,Preferred stock,No Value,No Value,No Value,695,799,0.1,882
333,"Healthcare, Education  and Childcare","NeuroTherm, Inc.",Common stock,No Value,No Value,No Value,1,569,0.1,655
334,"Healthcare, Education  and Childcare","Northwestern Management Services, LLC",LLC units,No Value,No Value,No Value,3,3,0,8
335,"Healthcare, Education  and Childcare","Northwestern Management Services, LLC",LLC units,No Value,No Value,No Value,0,249,0,259
336,"Healthcare, Education  and Childcare","Pentec Acquisition Sub, Inc.",Preferred stock,No Value,No Value,No Value,1,116,0,23
337,"Healthcare, Education  and Childcare","Reliant Pro ReHab, LLC",Preferred stock,No Value,No Value,No Value,2,264,0,278
338,"Healthcare, Education  and Childcare",Southern Anesthesia and Surgical,LLC units,No Value,No Value,No Value,487,487,0.1,603
339,"Healthcare, Education  and Childcare","Surgical Information Systems, LLC",Common stock,No Value,No Value,No Value,4,414,0.1,418
340,"Healthcare, Education  and Childcare","Young Innovations, Inc.",Preferred stock,No Value,No Value,No Value,0,236,0,236
341,"Home and Office Furnishings,","Home and Office Furnishings,",Preferred stock,,,,,,,
342,"Housewares, and Durable  Consumer","Housewares, and Durable  Consumer",Preferred stock,,,,,,,
343,"Housewares, and Durable  Consumer","Top Knobs USA, Inc.",Common stock,No Value,No Value,No Value,3,73,0,89
344,Insurance,Insurance,Common stock,,,,,,,
345,Insurance,"Captive Resources Midco,  LLC",LLC units,No Value,No Value,No Value,1,121,0,121
346,"Leisure,  Amusement, Motion Pictures and Entertainment","Leisure,  Amusement, Motion Pictures and Entertainment",LLC units,,,,,,,
347,"Leisure,  Amusement, Motion Pictures and Entertainment","Competitor Group, Inc.",LLC interest,No Value,No Value,No Value,711,711,0.1,594
348,"Leisure,  Amusement, Motion Pictures and Entertainment","LMP TR Holdings, LLC",LLC units,No Value,No Value,No Value,712,712,0.1,712
349,Personal  and Non-Durable Consumer Products,Personal  and Non-Durable Consumer Products,LLC units,,,,,,,
350,Personal  and Non-Durable Consumer Products,"Hygenic Corporation, The",LP interest,No Value,No Value,No Value,1,61,0,61
351,Personal  and Non-Durable Consumer Products,"Massage Envy, LLC",LLC interest,No Value,No Value,No Value,749,749,0.1,749
352,Personal  and Non-Durable Consumer Products,Team  Technologies Acquisition Company,Common stock,No Value,No Value,No Value,0,148,0,148
353,Personal  Transportation,Personal  Transportation,Common stock,,,,,,,
354,Personal  Transportation,PODS  Funding Corp. II,Warrant,No Value,No Value,No Value,271,0,0,111
355,Printing  and Publishing,Printing  and Publishing,Warrant,,,,,,,
356,Printing  and Publishing,"Market Track, LLC",Preferred stock,No Value,No Value,No Value,0,145,0,160
357,Printing  and Publishing,"Market  Track, LLC",Common stock,No Value,No Value,No Value,1,145,0,155
358,Retail  Stores,Retail  Stores,Common stock,,,,,,,
359,Retail  Stores,"Barcelona Restaurants,  LLC  (6)",LP interest,No Value,No Value,No Value,1996,1996,0.4,2198
360,Retail  Stores,"Benihana, Inc.",LLC interest,No Value,No Value,No Value,43,699,0.1,723
361,Retail  Stores,"Capital Vision Services,  LLC",LLC interest,No Value,No Value,No Value,402,402,0.1,466
362,Retail  Stores,"Rubio's Restaurants, Inc.",Preferred stock,No Value,No Value,No Value,199,945,0.2,1035
363,Retail  Stores,"Sneaker Villa, Inc.",LLC interest,No Value,No Value,No Value,4,411,0.1,462
364,Retail  Stores,Vision  Source L.P.,Common stock,No Value,No Value,No Value,9,936,0.1,856
