,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
446,,Encorevet Group LLC+,One stop,,L + 6.75,(b),,9.04,,11/2024,,295,,,292,,,0,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,Encorevet Group LLC+,One stop,,L + 6.75,(b),,9.04,,11/2024,,267,,,265,,,0,,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,Encorevet Group LLC+,Senior loan,,L + 6.75,(b),,9.00,,11/2024,,245,,,244,,,0,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,Encorevet Group LLC+,One stop,,L + 6.75,(b),,9.04,,11/2024,,163,,,162,,,0,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,Encorevet Group LLC+,Senior loan,,L + 6.75,(b),,9.00,,11/2024,,110,,,110,,,0,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,Encorevet Group LLC+,Senior loan,,L + 6.75,(b),,9.00,,11/2024,,68,,,68,,,0,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,Encorevet Group LLC+,Senior loan,,L + 6.75,(b),,9.00,,11/2024,,57,,,57,,,0,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,Encorevet Group LLC+,One stop,,L + 6.75,(b),,9.04,,11/2024,,56,,,55,,,0,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,Encorevet Group LLC+(5),Senior loan,,L + 6.75,,,N/A(6),,11/2024,,0,,,0,,,0,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,Encorevet Group LLC+,One stop,,L + 6.75,(b),,9.00,,11/2024,,32,,,32,,,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,Encorevet Group LLC+,Senior loan,,L + 6.75,(b),,9.00,,11/2024,,10,,,10,,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,Encorevet Group LLC+(5),One stop,,L + 6.75,,,N/A(6),,11/2024,,0,,,(1),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,Encorevet Group LLC+,One stop,,L + 6.75,(b),,9.04,,11/2024,,115,,,114,,,0,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,"ERC Topco Holdings, LLC+",One stop,,L + 5.50,(a)(b),,6.75,,11/2028,,9511,,,9431,,,0.4,,9416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,"ERC Topco Holdings, LLC+(5)",One stop,,L + 5.50,,,N/A(6),,11/2027,,0,,,(1),,,0,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,"ERC Topco Holdings, LLC+(5)",One stop,,L + 5.50,,,N/A(6),,11/2028,,0,,,(3),,,0,,(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,Eyecare Services Partners Holdings LLC+,One stop,,L + 9.25,(b),,3.29 cash/8.25 PIK,,05/2023,,19165,,,19201,,,0.5,,13416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 9.25,(b),,3.29 cash/8.25 PIK,,05/2023,,8407,,,8450,,,0.3,,5885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 9.25,(b),,3.25 cash/8.25 PIK,,05/2023,,7363,,,7402,,,0.2,,5153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,Eyecare Services Partners Holdings LLC+,One stop,,L + 9.25,(b),,3.25 cash/8.25 PIK,,05/2023,,5419,,,5426,,,0.2,,3793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 9.25,(b),,3.25 cash/8.25 PIK,,05/2023,,2514,,,2528,,,0.1,,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 9.25,(b),,3.25 cash/8.25 PIK,,05/2023,,1613,,,1621,,,0.1,,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 9.25,(b),,3.25 cash/8.25 PIK,,05/2023,,1193,,,1199,,,0,,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,Eyecare Services Partners Holdings LLC*#,One stop,,L + 9.25,(b),,3.25 cash/8.25 PIK,,05/2023,,1051,,,1057,,,0,,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,Eyecare Services Partners Holdings LLC*+,One stop,,L + 9.25,(b),,3.29 cash/8.25 PIK,,05/2023,,678,,,681,,,0,,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,Eyecare Services Partners Holdings LLC+,One stop,,L + 9.25,(b),,3.29 cash/8.25 PIK,,05/2023,,420,,,419,,,0,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,Eyecare Services Partners Holdings LLC+,One stop,,L + 9.25,(b),,3.29 cash/8.25 PIK,,05/2023,,726,,,713,,,0,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,Eyecare Services Partners Holdings LLC+,One stop,,L + 9.25,(b),,3.29 cash/8.25 PIK,,05/2023,,8,,,1,,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,Eyecare Services Partners Holdings LLC+(5),One stop,,L + 9.25,(b),,3.29 cash/8.25 PIK,,05/2023,,8,,,1,,,0,,(239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.~(8)(9)(12)",One stop,,C + 4.50,(i),,5.81,,03/2027,,12085,,,11545,,,0.5,,11965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C + 4.50,(i),,7.18,,03/2027,,,542,,,,545,,,0,,,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C + 4.50,(i),,7.18,,03/2027,,191,,,184,,,0,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(12)",One stop,,L + 4.50,(b),,6.75,,03/2027,,75,,,74,,,0,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(8)(9)(12)",One stop,,C + 4.50,(i),,7.18,,03/2027,,583,,,579,,,0,,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,"FYI Optical Acquisitions, Inc. & FYI USA, Inc.+(5)(8)(12)",One stop,,SF + 4.50,,,N/A(6),,03/2027,,0,,,(1),,,0,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,Heartland Veterinary Partners LLC+,Senior loan,,L + 4.75,(b),,5.75,,12/2026,,846,,,839,,,0,,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,Heartland Veterinary Partners LLC+,Senior loan,,L + 4.75,(b)(c),,6.28,,12/2026,,44,,,42,,,0,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,Heartland Veterinary Partners LLC+,Senior loan,,L + 4.75,,,N/A(6),,12/2026,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,Klick Inc.+(8)(12),Senior loan,,L + 4.50,(b),,6.75,,03/2028,,10023,,,9940,,,0.4,,10023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,Klick Inc.+(5)(8)(12),Senior loan,,L + 4.50,,,N/A(6),,03/2026,,0,,,(1),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,"Krueger-Gilbert Health Physics, LLC+~",Senior loan,,L + 5.25,(b),,7.50,,05/2025,,2317,,,2310,,,0.1,,2317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,,,N/A(6),,05/2025,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(b),,7.50,,05/2025,,1094,,,1118,,,0.1,,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(b),,7.50,,05/2025,,60,,,60,,,0,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,"Krueger-Gilbert Health Physics, LLC+(5)",Senior loan,,L + 5.25,,,N/A(6),,05/2025,,0,,,(16),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,"Krueger-Gilbert Health Physics, LLC+",Senior loan,,L + 5.25,(b),,7.50,,05/2025,,1863,,,1849,,,0.1,,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C + 5.50,(i),,8.18,,05/2028,,19097,,,20025,,,0.7,,18715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.50,(b),,7.75,,05/2028,,4337,,,4284,,,0.2,,4250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.50,(b),,7.75,,05/2028,,2823,,,2797,,,0.1,,2767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C + 5.50,(i),,8.18,,05/2028,,577,,,557,,,0,,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C + 5.50,(i),,8.15,,05/2026,,60,,,58,,,0,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.50,(b),,7.75,,05/2026,,60,,,60,,,0,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(12)",One stop,,L + 5.50,(b),,7.75,,05/2028,,15,,,14,,,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,"New Look (Delaware) Corporation and NL1 AcquireCo, Inc.+(8)(9)(12)",One stop,,C + 5.50,(i),,8.18,,05/2028,,1164,,,1190,,,0,,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,22090,,,17353,,,0.7,,17672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,2564,,,1858,,,0.1,,2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,2430,,,1896,,,0.1,,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,1839,,,1332,,,0.1,,1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,1625,,,1177,,,0.1,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,1414,,,1025,,,0.1,,1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,1102,,,798,,,0,,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,955,,,692,,,0,,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,589,,,427,,,0,,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a)(d),,7.92,,07/2022,,337,,,264,,,0,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,112,,,88,,,0,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,101,,,80,,,0,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,79,,,62,,,0,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,,"Oliver Street Dermatology Holdings, LLC+(7)",One stop,,L + 6.25,(a),,7.92,,07/2022,,73,,,57,,,0,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,,"Pinnacle Treatment Centers, Inc.#+",One stop,,L + 5.75,(b),,6.99,,01/2023,,18781,,,18776,,,0.7,,18781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,,"Pinnacle Treatment Centers, Inc.*",One stop,,L + 5.75,(b),,6.99,,01/2023,,7573,,,7561,,,0.3,,7573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,,"Pinnacle Treatment Centers, Inc.#+",One stop,,L + 5.75,(b),,6.99,,01/2023,,1543,,,1543,,,0.1,,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,,"Pinnacle Treatment Centers, Inc.+",One stop,,L + 5.75,(b),,6.99,,01/2023,,697,,,698,,,0,,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,,"Pinnacle Treatment Centers, Inc.+",One stop,,L + 5.75,(b),,6.99,,01/2023,,,184,,,,184,,,0,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,,"Pinnacle Treatment Centers, Inc.+",One stop,,L + 5.75,(b),,6.99,,01/2023,,105,,,105,,,0,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,,"Pinnacle Treatment Centers, Inc.+",One stop,,L + 5.75,(b),,6.99,,01/2023,,37,,,37,,,0,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,,"Pinnacle Treatment Centers, Inc.+",One stop,,L + 5.75,(a)(b),,7.51,,01/2023,,127,,,127,,,0,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,,"PPT Management Holdings, LLC+",One stop,,L + 8.50,(b),,7.00 cash/2.50 PIK,,12/2022,,25588,,,25324,,,0.8,,21750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,,"PPT Management Holdings, LLC+",One stop,,L + 8.50,(b),,7.00 cash/2.50 PIK,,12/2022,,310,,,308,,,0,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,,"PPT Management Holdings, LLC+",One stop,,L + 10.50,(b),,7.00 cash/4.50 PIK,,12/2022,,282,,,276,,,0,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,,"PPT Management Holdings, LLC+",One stop,,L + 8.50,(b),,7.00 cash/2.50 PIK,,12/2022,,184,,,182,,,0,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,,"PPT Management Holdings, LLC+",One stop,,L + 8.50,(b),,7.00 cash/2.50 PIK,,12/2022,,90,,,87,,,0,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,,"Suveto Buyer, LLC+",One stop,,L + 5.00,(b),,7.25,,09/2027,,18362,,,18131,,,0.7,,17827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,"Suveto Buyer, LLC+",One stop,,P + 4.00,(b)(d),,8.07,,09/2027,,50,,,48,,,0,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,,,,,,,,,,,,472349,,,452555,,,16.1,,417340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,,,Investment Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,,Health Care Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,,Alegeus Technologies Holdings Corp.+,Senior loan,,L + 8.25,(b),,10.95,,09/2024,,,374,,,,372,,,0,,,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,,"Coding Solutions Acquisition, Inc.+",One stop,,SF + 5.75,(l),,6.99,,05/2028,,5248,,,5197,,,0.2,,5143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,,"Coding Solutions Acquisition, Inc.+(5)",One stop,,SF + 5.75,,,N/A(6),,05/2028,,0,,,0,,,0,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,,"Coding Solutions Acquisition, Inc.+(5)",One stop,,SF + 5.75,,,N/A(6),,05/2028,,0,,,(8),,,0,,(16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,,"Connexin Software, Inc.+~",One stop,,L + 8.50,(b),,9.79,,02/2024,,8619,,,8649,,,0.4,,8619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,,"Connexin Software, Inc.+",One stop,,L + 8.50,,,N/A(6),,02/2024,,0,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,,"ESO Solution, Inc.+",One stop,,SF + 7.00,(m),,9.05,,03/2027,,7549,,,7489,,,0.3,,7549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,,"ESO Solution, Inc.+(5)",One stop,,SF + 7.00,,,N/A(6),,03/2027,,0,,,(1),,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,,"HSI Halo Acquisition, Inc.+~",One stop,,L + 5.75,(b),,8.00,,08/2026,,6202,,,6175,,,0.2,,6140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,,"HSI Halo Acquisition, Inc.+",One stop,,L + 5.75,(b),,8.00,,08/2026,,2956,,,2924,,,0.1,,2927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,,"HSI Halo Acquisition, Inc.+",One stop,,L + 5.75,(b),,8.00,,08/2026,,1947,,,1933,,,0.1,,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,,"HSI Halo Acquisition, Inc.+",One stop,,L + 5.75,(b),,8.00,,08/2026,,1066,,,1047,,,0,,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,,"HSI Halo Acquisition, Inc.+",One stop,,L + 5.75,(b),,8.00,,08/2026,,636,,,632,,,0,,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,,"HSI Halo Acquisition, Inc.+",One stop,,L + 5.75,(b),,7.35,,09/2025,,13,,,12,,,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,,"HSI Halo Acquisition, Inc.+(5)",One stop,,L + 5.75,,,N/A(6),,08/2026,,0,,,(1),,,0,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,,Plasma Buyer LLC+,One stop,,SF + 5.75,(m),,7.80,,05/2029,,5403,,,5297,,,0.2,,5295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,,Plasma Buyer LLC+(5),One stop,,SF + 5.75,,,N/A(6),,05/2028,,0,,,(1),,,0,,(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,,Plasma Buyer LLC+(5),One stop,,SF + 5.75,,,N/A(6),,05/2029,,0,,,(14),,,0,,(14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,10294,,,10093,,,0.4,,10082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,6602,,,6275,,,0.2,,6466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,1509,,,1459,,,0.1,,1478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,943,,,926,,,0,,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,755,,,741,,,0,,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,150,,,148,,,0,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,80,,,78,,,0,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,1698,,,1667,,,0.1,,1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,10020,,,9479,,,0.4,,9814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,,"Tebra Technologies, Inc.+",One stop,,SF + 8.00,(l),,6.13 cash/3.50 PIK,,06/2025,,1132,,,1111,,,0,,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,,"Nextech Holdings, LLC+",One stop,,L + 5.50,(b),,6.74,,06/2025,,3941,,,3984,,,0.2,,3901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,,"Nextech Holdings, LLC+",One stop,,L + 5.50,(b),,6.74,,06/2025,,1923,,,1912,,,0.1,,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,,"Nextech Holdings, LLC+(5)",One stop,,L + 5.50,,,N/A(6),,06/2025,,0,,,(1),,,0,,(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,,"Qgenda Intermediate Holdings, LLC+",One stop,,L + 5.00,(b),,7.25,,06/2025,,15006,,,15006,,,0.6,,14706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,,"Qgenda Intermediate Holdings, LLC#",One stop,,L + 5.00,(b),,7.25,,06/2025,,12225,,,12144,,,0.5,,11981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,,"Qgenda Intermediate Holdings, LLC+",One stop,,L + 5.00,(b),,7.25,,06/2025,,1458,,,1452,,,0.1,,1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
